episode,episode_action_type,episode_return,average_episode_return_noise_actions,average_episode_return_actor_actions,episode_grasp_success,#timesteps,#episodes,duration_episode,average_episode_duration
7484,actor,0.14423462790644445,nan,0.2564329035695003,False,18,15001,10.934,12.068430555
7485,actor,0.14486642336837746,nan,0.2549045956215397,False,18,15001,12.063,12.068356164
7486,actor,0.14390056030248594,nan,0.25340454109020116,False,18,15001,11.367,12.058878378
7487,actor,0.15523648577577603,nan,0.25209563368600885,False,19,15001,13.196,12.07404
7488,actor,0.15715472944994305,nan,0.2508464112618501,False,19,15001,13.23,12.089249999
7489,actor,0.15334904085577808,nan,0.24958021164618685,False,19,15001,13.299,12.104961038
7490,actor,0.15511403085927714,nan,0.2483691067643034,False,19,15001,13.073,12.117371794
7491,actor,0.1540288546227075,nan,0.24717492635744776,False,19,15001,12.561,12.122987341
7492,actor,0.15561522632374264,nan,0.24603043010702635,False,19,15001,13.498,12.140175
7493,actor,0.15256116761568966,nan,0.24487648859478764,False,19,15001,13.431,12.156111111
7494,actor,0.156515871528022,nan,0.24379892009397344,False,19,15001,12.93,12.16554878
7495,actor,0.15399485438231114,nan,0.2427169433986522,False,19,15001,13.464,12.181192771
7496,actor,0.1552315283472373,nan,0.24167545036232582,False,19,15001,13.068,12.191749999
7497,actor,1.156920137006551,nan,0.25244303491108144,True,19,15001,13.263,12.204352941
7498,actor,0.15591778536712483,nan,0.2513206482884773,False,19,15001,12.268,12.205093023
7499,actor,0.1521062006434962,nan,0.25018025233853497,False,19,15001,12.998,12.214206896
7500,actor,1.153960966985552,nan,0.26045048773225105,True,19,15001,13.529,12.229147727
7501,actor,0.15343217153476857,nan,0.2592480347412681,False,19,15001,12.596,12.233269662
7502,actor,0.15316988662079706,nan,0.2580693886510407,False,19,15001,12.933,12.241044444
7503,actor,0.15525792456565224,nan,0.25693959234241004,False,19,15001,13.329,12.252999999
7504,actor,1.1524715317042724,nan,0.2666736351615607,True,19,15001,13.638,12.268054347
7505,actor,0.15598597198065217,nan,0.26548344523488426,False,19,15001,12.234,12.267688172
7506,actor,0.1538486269982992,nan,0.2642958407855589,False,19,15001,13.294,12.278606382
7507,actor,1.1544424239172273,nan,0.2736658048185238,True,19,15001,13.395,12.290357894
7508,actor,0.15526513701033628,nan,0.27243246452885517,False,19,15001,12.347,12.290947916
7509,actor,0.15068796276029384,nan,0.27117736657247826,False,19,15001,13.313,12.301484536
7510,actor,0.15373357037819105,nan,0.26997896048886305,False,19,15001,13.132,12.309959183
7511,actor,0.15677396866538237,nan,0.26883547572296934,False,19,15001,13.029,12.317222222
7512,actor,0.157290685551802,nan,0.2677200278212577,False,19,15001,13.204,12.326089999
7513,actor,1.1517186983392782,nan,0.2776547269624275,True,19,15001,13.362,12.336346534
7514,actor,0.15234747731163242,nan,0.2777231699850951,False,19,15001,12.471,12.337666666
7515,actor,0.15620687121238944,nan,0.27786394723821695,False,19,15001,13.299,12.346999999
7516,actor,0.15445204050417705,nan,0.2779705223702139,False,19,15001,13.393,12.357057692
7517,actor,0.15787857071332173,nan,0.27810389035318483,False,19,15001,13.199,12.36507619
7518,actor,0.15525837855868027,nan,0.2782015790537421,False,19,15001,13.263,12.373547169
7519,actor,1.1524419512395188,nan,0.2882700848482088,True,19,15001,13.367,12.382831775
7520,actor,0.15402846946089094,nan,0.2883594411300689,False,19,15001,12.301,12.382074074
7521,actor,0.15023237457461291,nan,0.288426255815927,False,19,15001,13.533,12.392633027
7522,actor,1.1533988304106277,nan,0.29851999656640854,True,19,15001,13.431,12.402072727
7523,actor,1.154506996946317,nan,0.29862670948408715,True,19,15001,12.531,12.403234234
7524,actor,0.14994843224077364,nan,0.29867292223480474,False,19,15001,12.43,12.403473214
7525,actor,0.1507976460291969,nan,0.2987412520891498,False,19,15001,13.399000000000001,12.412283185
7526,actor,1.1513593782499072,nan,0.30880995589556254,True,19,15001,13.428,12.421192982
7527,actor,0.1506121463954703,nan,0.2988601314681696,False,19,15001,12.636,12.423060869
7528,actor,0.1501059081890806,nan,0.29890353985448714,False,19,15001,12.434,12.423155172
7529,actor,0.15065473572587915,nan,0.2989684729969755,False,19,15001,13.725999999999999,12.434290598
7530,actor,0.15320237013641647,nan,0.2990750684620474,False,19,15001,13.311,12.441720338
7531,actor,0.1508053096340869,nan,0.29916128239804474,False,19,15001,13.456,12.450243697
7532,actor,0.1526651445382036,nan,0.2990969744597495,False,19,15001,13.465,12.4587
7533,actor,0.15247236127534639,nan,0.29917472100614767,False,19,15001,13.128,12.464231404
7534,actor,0.15248902540962253,nan,0.2992225050882626,False,19,15001,13.4,12.471901639
7535,actor,0.15186344275186162,nan,0.2992842335721157,False,19,15001,13.369,12.479195121
7536,actor,0.14970009237080267,nan,0.29933915076934775,False,19,15001,13.507,12.48748387
7537,actor,0.14907875838898774,nan,0.2993545144229654,False,19,15001,13.556000000000001,12.496031999
7538,actor,0.15098963326558915,nan,0.29940014353090016,False,19,15001,13.699,12.505579365
7539,actor,1.1495039789980273,nan,0.30944411992807624,True,19,15001,13.865,12.516283464
7540,actor,0.1509477318380826,nan,0.30949007084371916,False,19,15001,12.729,12.517945312
7541,actor,0.1492175092850251,nan,0.3095555481040166,False,19,15001,13.564,12.526054263
7542,actor,0.1645610032683518,nan,0.3097654545753856,False,20,15001,14.532,12.541484615
7543,actor,0.1484382916508624,nan,0.2996818606648558,False,19,15001,13.699,12.55032061
7544,actor,0.14892581910953956,nan,0.29973120720504787,False,19,15001,13.799,12.559780303
7545,actor,0.14874244989303742,nan,0.29975815755951024,False,19,15001,13.664,12.568082706
7546,actor,1.1638721022489236,nan,0.30996065480558105,True,20,15001,14.737,12.584268656
7547,actor,1.1637670245208762,nan,0.32016536366809384,True,20,15001,13.825,12.593459259
7548,actor,0.16283588038920993,nan,0.320341062180414,False,20,15001,13.765,12.602073529
7549,actor,1.1629614818910423,nan,0.3305354917674188,True,20,15001,14.095,12.612970802
7550,actor,0.1629455695217767,nan,0.33075281682669205,False,20,15001,13.967,12.622782608
7551,actor,0.1637222802652369,nan,0.3309455061056285,False,20,15001,14.906,12.639208632999999
7552,actor,0.1621727692580623,nan,0.3311511708236518,False,20,15001,15.429,12.659135714
7553,actor,0.14771227256375347,nan,0.33117476351320685,False,19,15001,14.665,12.673361702
7554,actor,1.1477494631284335,nan,0.34122618240826263,True,19,15001,14.53,12.686436619
7555,actor,0.14865231784698726,nan,0.34114545955330333,False,19,15001,13.865,12.694678321
7556,actor,0.1620825812690523,nan,0.341343163184839,False,20,15001,14.0,12.703743055
7557,actor,1.1625468170206346,nan,0.35154352685750745,True,20,15001,14.998,12.719565517
7558,actor,0.16036807156733598,nan,0.35170327662624323,False,20,15001,14.431,12.731287671
7559,actor,0.16119597804317523,nan,0.3518510216835463,False,20,15001,15.364,12.749197278
7560,actor,1.159554094583306,nan,0.36201159489926615,True,20,15001,14.499,12.76102027
7561,actor,0.1468266356980793,nan,0.36202123019332916,False,19,15001,13.9,12.768664429
7562,actor,0.14712238183744705,nan,0.3520359681175262,False,19,15001,14.595,12.780839999
7563,actor,0.14810170082252472,nan,0.35206156225267643,False,19,15001,14.4,12.791562913
7564,actor,0.1634411196366024,nan,0.352235064882847,False,20,15001,15.13,12.806947368
7565,actor,0.1626605863151825,nan,0.35243115196498864,False,20,15001,13.797,12.8134183
7566,actor,1.1618592338102731,nan,0.35260948890938065,True,20,15001,15.228,12.829097402
7567,actor,0.16294236596470799,nan,0.3527644167390829,False,20,15001,13.5,12.833425806
7568,actor,0.1610585995222162,nan,0.3529205927146657,False,20,15001,14.932,12.846878205
7569,actor,0.16323547758936738,nan,0.35309251864675495,False,20,15001,14.894,12.859917197
7570,actor,1.1635396242792422,nan,0.3533053324683775,True,20,15001,14.799,12.872189873
7571,actor,1.1474662241616087,nan,0.3633269723543926,True,19,15001,13.463,12.87590566
7572,actor,0.1478706187710827,nan,0.36336164372353413,False,19,15001,13.432,12.879381249
7573,actor,0.1622425593507571,nan,0.3634784375047524,False,20,15001,14.731,12.890881987
7574,actor,0.1474640736740185,nan,0.363515624338523,False,19,15001,14.264,12.899358024
7575,actor,0.1633980662411688,nan,0.363715350787857,False,20,15001,14.764,12.910797546
7576,actor,0.16281422201840037,nan,0.3538989994423523,False,20,15001,14.73,12.921890243
7577,actor,1.1638443281911008,nan,0.36410287307986267,True,20,15001,14.598,12.932048484
7578,actor,0.1628739041253104,nan,0.36415302774202635,False,20,15001,13.497,12.935451807
7579,actor,0.16272357876212026,nan,0.3643580237430767,False,20,15001,14.598,12.945407185
7580,actor,0.14878996271196182,nan,0.36441721095121904,False,19,15001,13.902,12.95110119
7581,actor,0.16168641383997348,nan,0.36461937085226376,False,20,15001,14.73,12.961627218
7582,actor,1.163360447286482,nan,0.3648211733923529,True,20,15001,14.661,12.971623529
7583,actor,0.16314264042325183,nan,0.3650322365009447,False,20,15001,13.73,12.976058479
7584,actor,0.16435765765515425,nan,0.36523346679843177,False,20,15001,14.696,12.986058139
7585,actor,0.16325465336013786,nan,0.36541734909834944,False,20,15001,14.796,12.996520231
7586,actor,0.1621124915530404,nan,0.365599468410855,False,20,15001,14.363,13.004373563
7587,actor,0.14872435301493772,nan,0.3655343470832466,False,19,15001,14.098,13.010622857
7588,actor,1.1629753791384618,nan,0.37559255358013177,True,20,15001,13.828,13.015267045
7589,actor,0.16392151426335444,nan,0.37569827831420743,False,20,15001,13.798,13.019689265
7590,actor,0.14927490709188931,nan,0.3756398870765337,False,19,15001,14.565,13.028370786
7591,actor,0.1630308876025206,nan,0.37572990740633183,False,20,15001,14.63,13.037318435
7592,actor,0.16425241136880808,nan,0.37581627925678246,False,20,15001,14.597,13.045983333
7593,actor,1.1639181885678214,nan,0.3859298494663038,True,20,15001,14.598,13.054558011
7594,actor,0.16531138333828768,nan,0.38601780458440643,False,20,15001,13.968,13.059576923
7595,actor,0.1482991187057554,nan,0.3859608472276409,False,19,15001,14.161,13.065595628
7596,actor,1.1482506182657473,nan,0.39589103812682597,True,19,15001,14.264,13.072108695
7597,actor,0.14858172792550117,nan,0.3858076540360155,False,19,15001,13.362,13.073675675
7598,actor,0.1496341159697885,nan,0.3857448173420422,False,19,15001,14.165,13.07954301
7599,actor,0.16379364566416676,nan,0.3858616917922489,False,20,15001,14.629,13.087828877
7600,actor,0.161841325141423,nan,0.3759404953738075,False,20,15001,14.731,13.096569148
7601,actor,0.1628907042359837,nan,0.3760350807008197,False,20,15001,14.797,13.105566137
7602,actor,0.1634149891293217,nan,0.3761375317259049,False,20,15001,14.797,13.114468421
7603,actor,0.14837602092016322,nan,0.37606871268944997,False,19,15001,15.466,13.126780104
7604,actor,0.14115441843614132,nan,0.36595554155676874,False,18,15001,10.564,13.113432291
7605,actor,0.15521958629286245,nan,0.3659478776998909,False,19,15001,11.1,13.102999999
7606,actor,0.156116964963013,nan,0.36597056107953796,False,19,15001,10.997,13.092144329
7607,actor,0.14065722435492853,nan,0.35583270908391507,False,18,15001,11.43,13.083620512
7608,actor,0.15679940739472858,nan,0.35584805178775897,False,19,15001,11.863,13.077392857
7609,actor,0.1560406702615021,nan,0.3559015788627711,False,19,15001,12.063,13.072243654
7610,actor,0.14117497373879695,nan,0.3557759928963771,False,18,15001,11.332,13.063454545
7611,actor,0.15617413334921254,nan,0.3557699945432154,False,19,15001,11.764,13.056924623
7612,actor,0.1552640564268317,nan,0.35574972825196566,False,19,15001,10.931000000000001,13.046295
7613,actor,0.15800725616759848,nan,0.34581261383024886,False,19,15001,12.097,13.041572139
7614,actor,0.15629866542405113,nan,0.345852125711373,False,19,15001,11.932,13.036079207
7615,actor,0.15563723884151304,nan,0.3458464293876643,False,19,15001,10.964,13.025871921
7616,actor,1.157815658980193,nan,0.3558800655724245,True,19,15001,11.796,13.019843137
7617,actor,0.15645947980111138,nan,0.3558658746633024,False,19,15001,10.929,13.009643902
7618,actor,0.14102955138814854,nan,0.35572358639159707,False,18,15001,11.497,13.00230097
7619,actor,0.15595839364708608,nan,0.3457587508156727,False,19,15001,11.997,12.997444444
7620,actor,0.1553951876090699,nan,0.34577241799715447,False,19,15001,12.03,12.992793269
7621,actor,0.1566048329596912,nan,0.34583614258100526,False,19,15001,12.134,12.98868421
7622,actor,0.1416170227888397,nan,0.3357183245047874,False,18,15001,11.36,12.980928571
7623,actor,1.1561841980612142,nan,0.3357350965159364,True,19,15001,12.132,12.976905213
7624,actor,0.15540144266625439,nan,0.3357896266201912,False,19,15001,10.997,12.967566037
7625,actor,0.1420485629791539,nan,0.33570213578969077,False,18,15001,11.297,12.959723004
7626,actor,0.15612264398343398,nan,0.32574976844702597,False,19,15001,11.797,12.954289719
7627,actor,0.15735237979482758,nan,0.3258171707810197,False,19,15001,11.73,12.948595348
7628,actor,0.14116942758032208,nan,0.32572780597493206,False,18,15001,11.265,12.940800925
7629,actor,0.15462348591324682,nan,0.3257674934768058,False,19,15001,11.064,12.932152073
7630,actor,1.1564203550767727,nan,0.33579967332620925,True,19,15001,12.031,12.928018348
7631,actor,0.15592408447841138,nan,0.3358508610746525,False,19,15001,11.03,12.919351598
7632,actor,0.1559848786221801,nan,0.3358840584154923,False,19,15001,11.797,12.91425
7633,actor,0.1572855320231943,nan,0.33593219012297076,False,19,15001,12.03,12.910248868
7634,actor,0.15683217494540927,nan,0.33597562161832856,False,19,15001,11.801,12.905252252
7635,actor,0.15598097928335974,nan,0.3360167969836435,False,19,15001,12.029,12.901322869
7636,actor,0.15713944396116392,nan,0.3360911904995472,False,19,15001,11.997,12.897285714
7637,actor,1.1405196272827645,nan,0.3460055991884849,True,18,15001,11.397,12.890617777
7638,actor,0.15660864800008742,nan,0.34606178933583,False,19,15001,10.997,12.882238938
7639,actor,0.15489859222934507,nan,0.3361157354681431,False,19,15001,11.098,12.874378854
7640,actor,0.1556416658309571,nan,0.3361626748080718,False,19,15001,10.996,12.86614035
7641,actor,0.14011431813101438,nan,0.3360716428965317,False,18,15001,10.363,12.855209606
7642,actor,0.15675442776331897,nan,0.3359935771414813,False,19,15001,12.035,12.851643478
7643,actor,0.14147898112509008,nan,0.3359239840362236,False,18,15001,11.259,12.844748917
7644,actor,0.15723568232302126,nan,0.33600708266835844,False,19,15001,11.959,12.840931034
7645,actor,0.1411551425917115,nan,0.33593120959534517,False,18,15001,11.463,12.835017167
7646,actor,0.1410728805952404,nan,0.32570321737880836,False,18,15001,9.963,12.822743589
7647,actor,0.15639414465134,nan,0.315629488580113,False,19,15001,12.102,12.819676595
7648,actor,0.15535110964894738,nan,0.3155546408727104,False,19,15001,12.094,12.816601694
7649,actor,0.15590337557167055,nan,0.3054840598095167,False,19,15001,11.768,12.812177215
7650,actor,1.156381212411504,nan,0.315418416238414,True,19,15001,12.129,12.809306722
7651,actor,1.1423848852605836,nan,0.3252050422883675,True,18,15001,10.398,12.799217573
7652,actor,0.1409032721858267,nan,0.3249923473176451,False,18,15001,10.331,12.788933333
7653,actor,1.1567931590051774,nan,0.33508315618205925,True,19,15001,11.897,12.785232365
7654,actor,1.157255908677546,nan,0.3351782206375505,True,19,15001,10.901,12.77744628
7655,actor,0.15697670245723233,nan,0.33526146448365296,False,19,15001,10.859,12.76955144
7656,actor,0.156951770161511,nan,0.33521015637257756,False,19,15001,11.863,12.765836065
7657,actor,0.15757755554748556,nan,0.325160463757846,False,19,15001,11.731,12.761612244
7658,actor,0.14126242656401386,nan,0.32496940730781276,False,18,15001,11.131,12.754983739
7659,actor,0.1407915638017909,nan,0.32476536316539895,False,18,15001,10.297,12.745032388
7660,actor,0.15606449150838536,nan,0.3147304671346498,False,19,15001,11.062,12.738245967
7661,actor,1.1573728095689804,nan,0.3248359288733587,True,19,15001,11.897,12.734867469
7662,actor,0.1403013433545459,nan,0.3247677184885297,False,18,15001,10.398,12.72552
7663,actor,1.1413376967418822,nan,0.3347000784477233,True,18,15001,11.298,12.719832669
7664,actor,0.1562245418548808,nan,0.33462791266990616,False,19,15001,10.832,12.712341269
7665,actor,0.15559868393963855,nan,0.33455729364615067,False,19,15001,10.996,12.705557312
7666,actor,0.1556227979370316,nan,0.32449492928741824,False,19,15001,12.031,12.702901574
7667,actor,0.15699266291562836,nan,0.32443543225692745,False,19,15001,11.864,12.699611764
7668,actor,0.155689963810092,nan,0.3243817458998061,False,19,15001,12.131,12.697390625
7669,actor,1.1567966429204373,nan,0.3343173575531169,True,19,15001,11.997,12.694665368999999
7670,actor,0.15653258875751141,nan,0.32424728719789964,False,19,15001,10.797,12.687310077
7671,actor,0.15685407654404124,nan,0.3143411657217239,False,19,15001,12.129,12.68515444
7672,actor,0.1409644571050529,nan,0.31427210410506357,False,18,15001,11.398,12.680203846
7673,actor,0.14167855054229403,nan,0.31406646401697896,False,18,15001,11.431,12.675417624
7674,actor,1.1557866202633447,nan,0.32414968948287226,True,19,15001,12.132,12.673343511
7675,actor,0.15558991200090203,nan,0.3240716079404695,False,19,15001,11.063,12.667220532
7676,actor,0.141184489552308,nan,0.32385531061580863,False,18,15001,11.299,12.662037878
7677,actor,0.1545106132271886,nan,0.3137619734661696,False,19,15001,11.165,12.656388678999999
7678,actor,0.15509981465913525,nan,0.3136842325715078,False,19,15001,11.993,12.653894736
7679,actor,0.15594573128764566,nan,0.31361645409676303,False,19,15001,10.831,12.647067415
7680,actor,0.15545144087362456,nan,0.31368306887837966,False,19,15001,11.829,12.644014925
7681,actor,0.1412498044270628,nan,0.3134787027842505,False,18,15001,10.33,12.635412639
7682,actor,0.15581097921673606,nan,0.3034032081035531,False,19,15001,11.031,12.62947037
7683,actor,0.1407934989865001,nan,0.3031797166891856,False,18,15001,11.43,12.625044280000001
7684,actor,0.15657953888785628,nan,0.3031019355015126,False,19,15001,12.031,12.622860294
7685,actor,0.13950640068674505,nan,0.3028644529747787,False,18,15001,10.231,12.614098901
7686,actor,0.15583980713491286,nan,0.3028017261305974,False,19,15001,10.929,12.607948905
7687,actor,0.15551041819378336,nan,0.30286958678238585,False,19,15001,10.901,12.601741818
7688,actor,0.15605893384810687,nan,0.29280042232948233,False,19,15001,12.093,12.59989855
7689,actor,0.15610057573695446,nan,0.29272221294421835,False,19,15001,12.097,12.598083032
7690,actor,0.15483553512549386,nan,0.2927778192245543,False,19,15001,12.067,12.596172661
7691,actor,0.15507973797261038,nan,0.2926983077282552,False,19,15001,11.894,12.593655913
7692,actor,0.15436969250013388,nan,0.2925994805395684,False,19,15001,12.062,12.591757142
7693,actor,0.15634307724989913,nan,0.28252372942638926,False,19,15001,11.931000000000001,12.589405693
7694,actor,0.15622041727957645,nan,0.28243281976580215,False,19,15001,11.698,12.58624468
7695,actor,0.15704693864755512,nan,0.28252029796522016,False,19,15001,11.897,12.583809187
7696,actor,0.15654935986964874,nan,0.27260328538125916,False,19,15001,11.998,12.581746478
7697,actor,0.1411990738422283,nan,0.2725294588404264,False,18,15001,11.462,12.577817543
7698,actor,1.1412684381035343,nan,0.2824458020617639,True,18,15001,11.398,12.573692307
7699,actor,0.1410259770128173,nan,0.2822181253752504,False,18,15001,10.263,12.565641114
7700,actor,0.1558598728715674,nan,0.28215831085255183,False,19,15001,11.764,12.562857638
7701,actor,0.15525143176153378,nan,0.28208191812780736,False,19,15001,12.031,12.561017301
7702,actor,1.1558319103647794,nan,0.2920060873401619,True,19,15001,12.065,12.559306896
7703,actor,1.1567809989232973,nan,0.3020901371201933,True,19,15001,10.966,12.553831615
7704,actor,1.1569724443168545,nan,0.31224831737900044,True,19,15001,11.061,12.548719178
7705,actor,0.1576943783148765,nan,0.31227306529922055,False,19,15001,10.929,12.543191126
7706,actor,1.1553354737809904,nan,0.3222652503874002,True,19,15001,12.131,12.541789115
7707,actor,1.1410122037511976,nan,0.3322688001813629,True,18,15001,10.496,12.534854237
7708,actor,0.1568444695469363,nan,0.3322692508028851,False,19,15001,10.93,12.529432432
7709,actor,0.1553841370351739,nan,0.33226268547062177,False,19,15001,11.964,12.527528619
7710,actor,1.141489334752468,nan,0.34226582908075853,True,18,15001,11.333,12.523520134
7711,actor,0.15706435297190666,nan,0.34227473127698543,False,19,15001,10.934,12.518204013
7712,actor,0.15507601479516855,nan,0.34227285086066883,False,19,15001,11.96,12.516343333
7713,actor,0.15602625067669212,nan,0.34225304080575975,False,19,15001,11.93,12.514395348
7714,actor,1.140073045846495,nan,0.3520907846099842,True,18,15001,11.296,12.510360927
7715,actor,1.1573513469720078,nan,0.3621079256912891,True,19,15001,10.994,12.505356435
7716,actor,0.1563369486941264,nan,0.3520931385884284,False,19,15001,10.9,12.500075657
7717,actor,0.15674211604818605,nan,0.3520959649508991,False,19,15001,11.865,12.497993442
7718,actor,0.15674833864774362,nan,0.3522531528234952,False,19,15001,12.067,12.496584967
7719,actor,0.1562219408318559,nan,0.3522557882953429,False,19,15001,12.059,12.495159609
7720,actor,1.1553613011501769,nan,0.362255449430754,True,19,15001,11.001,12.490308441
7721,actor,0.14135749342437964,nan,0.36210297603540087,False,18,15001,10.093,12.482550161
7722,actor,1.156747954346889,nan,0.3722542853509814,True,19,15001,12.096,12.481303225
7723,actor,0.15613471624031391,nan,0.36225379053277235,False,19,15001,11.165,12.477070739
7724,actor,0.1431688021605324,nan,0.36213146412771513,False,18,15001,11.195,12.472961538
7725,actor,0.15626318954644608,nan,0.362273610393388,False,19,15001,12.001,12.471453674
